word	synsets
порт::малага_NOUN	["207-N", "242-N", "590-N"]
парабель_NOUN	["100022-N", "100079-N", "152701-N"]
щитовидка_NOUN	["109839-N", "126930-N"]
штат::огайо_NOUN	["100029-N", "143381-N"]
полено_NOUN	["142-N", "147601-N", "2432-N", "989-N"]
захоронение::рао_NOUN	["106698-N", "147446-N", "7492-N"]
сброс::сточных::вод_NOUN	["121004-N", "145527-N"]
шантажирование_NOUN	["106701-N", "5190-N", "7325-N"]
разблокирование_NOUN	["107175-N", "122206-N", "153231-N"]
налогообложение::доходов::физических::лиц_NOUN	["1242-N", "142223-N", "144693-N"]
доменное::производство_NOUN	["520-N", "63-N"]
засос::от::поцелуя_NOUN	["107573-N", "149959-N"]
сожительство_NOUN	["136176-N", "7340-N"]
кровельный::шифер_NOUN	["5503-N", "61-N"]
непал_NOUN	["2062-N", "445-N"]
каллиграфия_NOUN	["107003-N", "153556-N"]
ненецкий::ао_NOUN	["105293-N", "118475-N", "132968-N", "3478-N"]
командующий::дивизией_NOUN	["106606-N", "112315-N", "812-N"]
долговечность_NOUN	["118218-N", "118598-N"]
цепная::ядерная::реакция_NOUN	["112244-N", "1659-N"]
светофорный::объект_NOUN	["112394-N", "138650-N", "4222-N"]
плод::помидора_NOUN	["348-N", "4681-N"]
навоз_NOUN	["4430-N", "5244-N", "5992-N"]
деление_NOUN	["110679-N", "140669-N"]
стрела::для::стрельбы_NOUN	["106554-N", "107233-N"]
методистка_NOUN	["1596-N", "2551-N"]
понизовье_NOUN	["106611-N", "148413-N"]
доцент_NOUN	["136224-N", "1386-N", "21-N"]
шаган_NOUN	["100022-N", "100079-N", "152701-N"]
проводник_NOUN	["123876-N", "152714-N"]
табачная::компания_NOUN	["525-N", "57-N"]
посольство_NOUN	["1178-N", "141357-N"]
амеба_NOUN	["107965-N", "144174-N", "4145-N"]
жительница::пскова_NOUN	["369-N", "4773-N", "589-N"]
фрахтовый::договор_NOUN	["2748-N", "8143-N"]
музейный::экспонат_NOUN	["10076-N", "121692-N"]
ливийская::столица_NOUN	["151357-N", "242-N", "3208-N"]
миома_NOUN	["144274-N", "4392-N"]
общественный::резонанс_NOUN	["106476-N", "149622-N", "149623-N"]
суд::надзорной::инстанции_NOUN	["106761-N", "137339-N"]
маис_NOUN	["107839-N", "146236-N", "326-N", "334-N", "347-N", "350-N", "4057-N", "6889-N", "6912-N"]
империалист_NOUN	["121089-N", "121090-N", "2717-N"]
сынок_NOUN	["2149-N", "2453-N"]
авиационный::промышленный::комплекс_NOUN	["2282-N", "5357-N"]
отблеск::молнии_NOUN	["107441-N", "113005-N", "137785-N"]
вешалка::для::одежды_NOUN	["1253-N", "130019-N", "146828-N", "9059-N"]
потребитель_NOUN	["111351-N", "111352-N"]
настольная::лампа_NOUN	["128561-N", "2105-N", "5230-N"]
бордюр::дорожный_NOUN	["107167-N", "107170-N", "2525-N"]
томографический::сканер_NOUN	["2977-N", "3082-N"]
лопаточка_NOUN	["111779-N", "134909-N", "147600-N", "148232-N"]
внешние::рубежи_NOUN	["106582-N", "673-N"]
тополек_NOUN	["3364-N", "988-N"]
метростроевец_NOUN	["2550-N", "3204-N"]
начальник::отдела_NOUN	["7238-N", "7239-N", "7243-N"]
слабое::место_NOUN	["137418-N", "138237-N"]
зубопротезная::помощь_NOUN	["1062-N", "106495-N", "4624-N", "8883-N"]
обдирание_NOUN	["107417-N", "107418-N"]
благоустроенность_NOUN	["111216-N", "114651-N", "119746-N"]
хиппи_NOUN	["2862-N", "3142-N"]
тогучин_NOUN	["134530-N", "136801-N"]
задержка::умственного::развития_NOUN	["141543-N", "5801-N"]
пособничество_NOUN	["106504-N", "111260-N"]
экранизация_NOUN	["1440-N", "8317-N"]
юго-осетинская::автономная::область_NOUN	["132747-N", "445-N"]
связь::специального::назначения_NOUN	["1013-N", "133164-N", "133853-N"]
гарантия::покупателю_NOUN	["106956-N", "106957-N"]
гуртовщица_NOUN	["112661-N", "343-N"]
капрон_NOUN	["149712-N", "5054-N"]
республика::босния::и::герцеговина_NOUN	["142193-N", "2062-N", "445-N"]
обрезание_NOUN	["107223-N", "7552-N"]
итальянская::столица_NOUN	["151357-N", "242-N", "3208-N"]
биохимик_NOUN	["145267-N", "21-N", "9033-N", "9236-N"]
чеченско-российская::война_NOUN	["107328-N", "1671-N"]
воскресение_NOUN	["117855-N", "120955-N"]
толковость_NOUN	["117866-N", "117867-N", "125739-N"]
охрана::общественной::безопасности_NOUN	["106562-N", "3382-N"]
гагаузка_NOUN	["100046-N", "106131-N", "106147-N", "106148-N", "7739-N"]
автоиндустрия_NOUN	["112095-N", "467-N", "4919-N"]
стыкование_NOUN	["106493-N", "106557-N"]
обострение::межнациональных::отношений_NOUN	["107213-N", "107328-N"]
ассигнация_NOUN	["106554-N", "111705-N", "111708-N", "115017-N", "2037-N"]
североморск_NOUN	["134530-N", "136796-N", "207-N", "242-N", "590-N"]
показания::свидетелей_NOUN	["107658-N", "121435-N"]
зельвянка_NOUN	["100022-N", "100079-N", "152701-N"]
уродство_NOUN	["119061-N", "120142-N"]
парча_NOUN	["2135-N", "2136-N"]
турчанка_NOUN	["100046-N", "139862-N"]
ударник::затвора_NOUN	["106509-N", "106553-N", "107496-N"]
тщетность_NOUN	["118607-N", "119629-N"]
раскачивание_NOUN	["106631-N", "111369-N", "111370-N"]
солнцезащита_NOUN	["110437-N", "111437-N", "140492-N"]
водосброс_NOUN	["2525-N", "491-N"]
рейн_NOUN	["100022-N", "152701-N"]
чурбачок_NOUN	["107131-N", "117516-N", "989-N"]
шелест_NOUN	["106945-N", "126008-N"]
перевод::в::цифровую::форму_NOUN	["106456-N", "106785-N", "123487-N"]
овир_NOUN	["6811-N", "9828-N"]
римейк::картины_NOUN	["1440-N", "6786-N"]
молочная::сыворотка_NOUN	["107242-N", "107244-N"]
чековое::обращение_NOUN	["1333-N", "147768-N", "2181-N"]
выдра_NOUN	["107795-N", "125282-N", "145929-N", "4091-N", "4593-N"]
высадка::зеленых::насаждений_NOUN	["116118-N", "4661-N"]
римская::когорта_NOUN	["106561-N", "124282-N"]
банан_NOUN	["354-N", "8534-N"]
злопамятство_NOUN	["106766-N", "131655-N"]
окуловка_NOUN	["134530-N", "136804-N"]
классная::доска_NOUN	["1320-N", "3149-N"]
равенство::полов_NOUN	["1307-N", "141600-N", "1858-N", "6469-N"]
муром_NOUN	["134530-N", "136764-N"]
святочная::песня_NOUN	["108434-N", "7372-N"]
политзек_NOUN	["142677-N", "142678-N"]
бибирево_NOUN	["100076-N", "101897-N", "4250-N"]
инцест_NOUN	["129738-N", "152520-N", "6854-N", "7340-N"]
кофейные::зерна_NOUN	["368-N", "8325-N"]
йокосука_NOUN	["207-N", "242-N", "590-N"]
папирус_NOUN	["143505-N", "143589-N", "144172-N", "4975-N", "7111-N"]
передача::полномочий_NOUN	["142344-N", "149153-N"]
плод::черной::смородины_NOUN	["107842-N", "107871-N", "144341-N", "147205-N"]
оскомина_NOUN	["106915-N", "150230-N"]
глазок::картофеля_NOUN	["108067-N", "116185-N"]
незаконное::получение::сведений_NOUN	["117776-N", "124021-N", "142340-N"]
перепроверка_NOUN	["106504-N", "107602-N", "110447-N"]
улетучивание::жидкости_NOUN	["106484-N", "112155-N"]
мелкость_NOUN	["106775-N", "114022-N"]
река::сакраменто_NOUN	["100022-N", "152701-N"]
неразгаданность_NOUN	["118135-N", "118445-N"]
гондола_NOUN	["108229-N", "152268-N"]
слив_NOUN	["106553-N", "106555-N"]
сибирская::язва_NOUN	["1054-N", "136228-N", "2143-N", "616-N"]
дератизационное::мероприятие_NOUN	["111609-N", "112162-N", "114475-N"]
непосредственность_NOUN	["112688-N", "118717-N", "119340-N", "125284-N"]
министерство::природы_NOUN	["1559-N", "3867-N"]
капстроительство_NOUN	["133163-N", "55-N"]
шпатлевание_NOUN	["107458-N", "546-N", "5748-N", "5749-N"]
чернослив_NOUN	["141032-N", "368-N", "4681-N", "7519-N"]
пеза_NOUN	["100022-N", "100079-N", "152701-N"]
тыл::врага_NOUN	["107135-N", "132154-N"]
лютеранство_NOUN	["1123-N", "1150-N", "138151-N"]
холодный::цвет_NOUN	["106944-N", "133391-N"]
тепловыделение_NOUN	["129769-N", "152470-N"]
прорубка_NOUN	["111853-N", "112429-N"]
уценка::товара_NOUN	["111944-N", "115032-N"]
погранконтроль_NOUN	["106695-N", "3513-N"]
биатлонное::стрельбище_NOUN	["4887-N", "9848-N"]
опрос::общественного::мнения_NOUN	["107256-N", "112077-N", "124530-N", "140071-N", "142340-N", "142491-N"]
мариец_NOUN	["106131-N", "106180-N", "106181-N"]
владелец::магазина_NOUN	["10039-N", "305-N"]
тропинка_NOUN	["107510-N", "109215-N", "153705-N", "167-N"]
проектно-конструкторские::разработки_NOUN	["112124-N", "5873-N"]
ослепление::светом_NOUN	["111493-N", "129300-N"]
государственный::стандарт_NOUN	["2428-N", "3190-N", "411-N", "4208-N", "720-N"]
область::венеция_NOUN	["105110-N", "2052-N"]
история::болезни_NOUN	["113243-N", "4951-N", "9872-N"]
авиазавод_NOUN	["121655-N", "57-N"]
брешь_NOUN	["106500-N", "107088-N", "107551-N", "112428-N"]
кулебаки_NOUN	["134530-N", "136800-N"]
бессмертность_NOUN	["114203-N", "124709-N"]
растаскивание_NOUN	["106472-N", "115694-N", "119747-N"]
двусменный::режим_NOUN	["135125-N", "1474-N", "840-N"]
патрубок_NOUN	["106554-N", "109250-N"]
социально-демографическое::обследование_NOUN	["106686-N", "145183-N"]
прямая::кишка_NOUN	["109844-N", "110042-N"]
апробация_NOUN	["106877-N", "106878-N", "107138-N"]
просвет::в::жизни_NOUN	["106632-N", "149778-N"]
кахетин_NOUN	["106199-N", "106213-N", "132681-N", "133035-N", "139862-N"]
гениальность_NOUN	["112650-N", "138615-N"]
участница::пикета_NOUN	["149660-N", "155004-N"]
река::кострома_NOUN	["100022-N", "100079-N", "152701-N"]
сотрудник::таможенной::службы_NOUN	["134854-N", "2551-N", "3361-N", "6527-N"]
кювет::дороги_NOUN	["107424-N", "107425-N"]
земляной::орех_NOUN	["326-N", "6859-N", "6861-N"]
инквизитор_NOUN	["2454-N", "6442-N"]
дериват_NOUN	["1271-N", "149406-N"]
краков_NOUN	["123680-N", "145516-N", "242-N"]
бритва_NOUN	["107309-N", "153947-N"]
удар::током_NOUN	["106548-N", "120294-N"]
вылазка::в::лагерь::противника_NOUN	["113766-N", "116481-N"]
язык::сомали_NOUN	["148133-N", "148181-N"]
посевная_NOUN	["328-N", "329-N", "4996-N"]
госдотация_NOUN	["10059-N", "2228-N", "4068-N"]
обмолот_NOUN	["110910-N", "110916-N", "114793-N"]
транспортная::экспедиция_NOUN	["106939-N", "170-N"]
искусство::литографии_NOUN	["110920-N", "1419-N"]
воля::избирателей_NOUN	["10119-N", "106877-N", "153350-N"]
воскресенский::район_NOUN	["147330-N", "2051-N"]
город::хантингтон_NOUN	["123680-N", "145516-N", "242-N"]
дымовой::столб_NOUN	["141303-N", "141304-N"]
смыкание_NOUN	["106493-N", "106557-N"]
мамонт_NOUN	["109184-N", "144174-N"]
поджог_NOUN	["106817-N", "111794-N"]
скопин_NOUN	["134530-N", "136898-N"]
чеченец_NOUN	["1310-N", "132681-N", "3291-N"]
освистывание_NOUN	["106877-N", "112963-N"]
входной::тамбур_NOUN	["106573-N", "148112-N", "3537-N"]
скоропостижность_NOUN	["118928-N", "119310-N"]
молниеносность_NOUN	["117942-N", "119244-N"]
безделица_NOUN	["106554-N", "107608-N", "125201-N"]
национальный::природный::парк_NOUN	["10201-N", "141135-N", "144913-N", "5039-N", "962-N"]
самодур_NOUN	["111212-N", "130984-N"]
румын_NOUN	["106123-N", "106131-N", "106140-N"]
аммония::хлорид_NOUN	["10108-N", "108760-N", "121727-N"]
неразглашение::информации_NOUN	["118711-N", "118712-N", "118765-N"]
облицовочные::работы_NOUN	["106698-N", "107325-N", "146751-N"]
португальский::язык_NOUN	["126972-N", "148134-N"]
шампиньон_NOUN	["107860-N", "142326-N", "368-N", "4319-N"]
подведение::газа_NOUN	["112144-N", "7175-N"]
македонец_NOUN	["100046-N", "139862-N"]
длань_NOUN	["118107-N", "145241-N"]
новый::орлеан_NOUN	["207-N", "242-N", "590-N"]
удар::током_NOUN	["106550-N", "106576-N", "2969-N"]
информационное::табло_NOUN	["149201-N", "510-N"]
правила::торговли_NOUN	["1290-N", "411-N"]
невнимательное::отношение_NOUN	["106647-N", "148420-N"]
вегетативная::нервная::система_NOUN	["145815-N", "5050-N"]
любовь::к::свободе_NOUN	["106769-N", "106924-N"]
гонор_NOUN	["106774-N", "116804-N", "116806-N", "123616-N", "151498-N"]
мирской::образ::жизни_NOUN	["110242-N", "135458-N", "137358-N"]
межа_NOUN	["106582-N", "673-N"]
цинизм_NOUN	["117048-N", "117050-N"]
прорывка_NOUN	["106772-N", "111791-N", "112004-N"]
изобретение::велосипеда_NOUN	["106493-N", "106504-N", "107602-N", "110447-N", "113444-N"]
электролиния_NOUN	["2068-N", "2525-N"]
нагасаки_NOUN	["207-N", "242-N", "590-N"]
седые::времена_NOUN	["106722-N", "143643-N"]
плотность_NOUN	["106841-N", "110871-N"]
лишение::зрения_NOUN	["106548-N", "110479-N"]
объяснимость_NOUN	["106775-N", "118352-N", "119002-N", "119003-N"]
государственное::собрание::республики::саха_NOUN	["121647-N", "2644-N"]
сыночек_NOUN	["144937-N", "147162-N", "3230-N", "6907-N"]
гала-представление_NOUN	["108682-N", "112022-N", "1443-N"]
стопка_NOUN	["107160-N", "107161-N", "125927-N"]
миндальное::дерево_NOUN	["4339-N", "6104-N", "988-N"]
перестройка_NOUN	["135041-N", "546-N"]
лемью_NOUN	["100022-N", "100079-N", "152701-N"]
сатрап_NOUN	["111212-N", "130984-N"]
бюджет::российской::федерации_NOUN	["115790-N", "143407-N", "3760-N"]
крупнооптовая::торговля_NOUN	["1026-N", "1033-N"]
ячейка_NOUN	["149201-N", "510-N"]
современный::греческий::язык_NOUN	["148134-N", "148227-N"]
финансовый::дериват_NOUN	["1271-N", "149406-N"]
неугомонность_NOUN	["118777-N", "118989-N", "120444-N"]
плод::терновника_NOUN	["107842-N", "107871-N", "144322-N", "144341-N"]
экипаж::авиалайнера_NOUN	["129838-N", "4993-N"]
переливание_NOUN	["106938-N", "110720-N", "110721-N", "110727-N", "110751-N"]
обморочное::состояние_NOUN	["120955-N", "128285-N", "155113-N", "9528-N"]
жизненная::энергия_NOUN	["106766-N", "135446-N"]
мумбай_NOUN	["132070-N", "207-N", "242-N", "590-N"]
харизма_NOUN	["106769-N", "106924-N"]
оперный::театр_NOUN	["1441-N", "8487-N"]
центр::трудоустройства_NOUN	["117041-N", "147823-N"]
истерия_NOUN	["111256-N", "3949-N"]
пергамент::растительный_NOUN	["116344-N", "126173-N", "141927-N", "2037-N"]
облигация::органа::государственной::власти_NOUN	["144028-N", "4052-N"]
опротестовывание_NOUN	["106880-N", "127308-N"]
захоронение::радиоактивных::отходов_NOUN	["115786-N", "135555-N"]
посудомойщица_NOUN	["110125-N", "127004-N"]
литера_NOUN	["106554-N", "107431-N"]
азау_NOUN	["154240-N", "9369-N"]
авиаохрана_NOUN	["135041-N", "6070-N"]
ночница_NOUN	["4609-N", "8952-N"]
арзамас_NOUN	["134530-N", "136800-N"]
заплатка_NOUN	["106509-N", "106554-N", "107131-N"]
высадка::в::грунт_NOUN	["112813-N", "123622-N"]
сенатор_NOUN	["123325-N", "6647-N"]
пенопласт_NOUN	["106536-N", "132393-N", "919-N", "920-N"]
майор_NOUN	["3057-N", "807-N"]
в::корне_NOUN	["106789-N", "112920-N"]
упаковка::файлов_NOUN	["106819-N", "115759-N"]
лира_NOUN	["1338-N", "566-N"]
извержение_NOUN	["108870-N", "110908-N"]
фильтрация_NOUN	["106631-N", "106638-N", "110909-N"]
интернетовский::магазин_NOUN	["106451-N", "121978-N"]
беловежская::пуща_NOUN	["107135-N", "258-N"]
работник::оборонной::отрасли_NOUN	["129959-N", "2550-N"]
химическая::атака_NOUN	["1663-N", "1671-N"]
пурга_NOUN	["111132-N", "4354-N", "6147-N"]
белый::клен_NOUN	["3364-N", "5443-N"]
неприспособленность_NOUN	["111133-N", "119313-N", "136605-N"]
махра_NOUN	["108527-N", "2135-N", "4503-N"]
накопления::граждан_NOUN	["3238-N", "566-N", "6323-N"]
столица::россии_NOUN	["134313-N", "134321-N"]
бессонница_NOUN	["118044-N", "154946-N"]
телевизионная::викторина_NOUN	["109383-N", "109677-N", "142958-N", "3089-N"]
телеграфное::устройство_NOUN	["144127-N", "2562-N", "510-N"]
дублированный::перевод_NOUN	["113971-N", "113973-N"]
парение_NOUN	["118698-N", "153216-N"]
электрификация_NOUN	["483-N", "5-N", "6-N"]
эвкалипт_NOUN	["124081-N", "4057-N", "6893-N"]
переигрывание_NOUN	["110440-N", "110447-N"]
сани_NOUN	["179-N", "4821-N"]
фотопленка_NOUN	["107478-N", "114759-N", "5424-N"]
сигнальная::ракетница_NOUN	["112394-N", "152077-N"]
министерство::имущественных::отношений_NOUN	["1559-N", "3867-N"]
дорожно-постовая::служба_NOUN	["117462-N", "135520-N", "3630-N"]
карловы::вары_NOUN	["134362-N", "242-N"]
областная::власть_NOUN	["117041-N", "117042-N", "120679-N"]
жонглирование_NOUN	["114793-N", "115593-N"]
мотель_NOUN	["142305-N", "752-N"]
город::находка_NOUN	["134530-N", "137781-N", "207-N", "242-N", "590-N"]
азотная::кислота_NOUN	["10108-N", "108760-N", "121727-N", "134267-N", "2210-N"]
литография_NOUN	["110920-N", "1419-N"]
ливневка_NOUN	["123954-N", "487-N", "6485-N"]
самарец_NOUN	["369-N", "4773-N", "589-N"]
пероксид_NOUN	["108760-N", "124326-N"]
учебно-методическое::пособие_NOUN	["106554-N", "114478-N"]
зады_NOUN	["107135-N", "107570-N", "110227-N"]
сортировочная::станция_NOUN	["109832-N", "233-N", "4555-N", "5563-N"]
контракт::на::проведение::работ_NOUN	["2747-N", "8102-N", "8143-N"]
севан_NOUN	["100070-N", "494-N", "9141-N"]
буфер::памяти_NOUN	["106555-N", "143950-N", "7650-N"]
винный::спирт_NOUN	["142362-N", "2499-N", "3675-N"]
горнолыжница_NOUN	["111211-N", "150555-N", "1626-N"]
простодушность_NOUN	["106924-N", "112688-N", "118089-N", "118717-N", "125284-N"]
атмосферное::давление_NOUN	["106515-N", "106769-N", "106841-N", "110871-N", "122219-N"]
асфальт_NOUN	["106536-N", "130019-N", "61-N"]
территориальные::воды_NOUN	["2405-N", "99-N"]
кредитные::деньги_NOUN	["3238-N", "566-N", "6323-N"]
яйца::птиц_NOUN	["146314-N", "368-N", "6382-N"]
коралловый::остров_NOUN	["107135-N", "3465-N", "7166-N"]
эмаль_NOUN	["107459-N", "126797-N", "4170-N", "6232-N"]
колготы_NOUN	["1256-N", "4172-N"]
луч::лазера_NOUN	["2997-N", "7815-N"]
гильза::от::пули_NOUN	["150678-N", "150679-N"]
рубрикация::текстов_NOUN	["106534-N", "145152-N"]
нора::животного_NOUN	["112704-N", "113724-N"]
гвардеец_NOUN	["127439-N", "792-N"]
истошный::крик_NOUN	["107102-N", "107103-N", "107195-N"]
антифашистка_NOUN	["111774-N", "6650-N"]
смешливость_NOUN	["106657-N", "114662-N", "145845-N"]
печень_NOUN	["108354-N", "126900-N"]
хранилище::радиоактивных::отходов_NOUN	["147833-N", "2525-N", "7937-N"]
самообучение_NOUN	["106501-N", "1604-N"]
фосфорит_NOUN	["112641-N", "143683-N", "147429-N"]
система::автоматизированного::проектирования_NOUN	["7148-N", "924-N"]
погранвойско_NOUN	["124282-N", "135192-N"]
карцер_NOUN	["106573-N", "113805-N", "8127-N"]
олимпийская::столица_NOUN	["123680-N", "145516-N", "242-N"]
ноготь_NOUN	["107193-N", "107423-N"]
снегозаносы_NOUN	["106593-N", "111-N", "266-N", "3061-N"]
переплавка_NOUN	["135549-N", "467-N", "4910-N"]
раскрутка_NOUN	["111047-N", "115727-N"]
рыбзавод_NOUN	["4906-N", "525-N"]
отгибка_NOUN	["106631-N", "106888-N", "106938-N"]
отрезвление_NOUN	["107123-N", "116198-N", "124452-N"]
бриг_NOUN	["209-N", "8914-N"]
число::посещений_NOUN	["106515-N", "106769-N", "106841-N"]
зарывание_NOUN	["110751-N", "112355-N"]
палехская::миниатюра_NOUN	["112878-N", "2154-N", "9192-N"]
веяние::зерно_NOUN	["135041-N", "328-N"]
волгодонск_NOUN	["134530-N", "136895-N"]
акт::помилования_NOUN	["116333-N", "118241-N"]
редакторша_NOUN	["2551-N", "2674-N"]
катание::на::лыжах_NOUN	["106587-N", "126589-N", "133982-N", "152910-N"]
травля_NOUN	["113766-N", "117530-N", "121406-N", "153127-N"]
крест_NOUN	["106921-N", "107021-N"]
шиповник_NOUN	["107842-N", "107871-N", "144341-N"]
огрех_NOUN	["106499-N", "106795-N", "107501-N", "107657-N", "113275-N"]
клерикализм_NOUN	["124135-N", "6639-N"]
носик_NOUN	["133173-N", "146035-N"]
потребительская::кооперация_NOUN	["107614-N", "131971-N"]
изготовление::поддельных::денег_NOUN	["106495-N", "111619-N", "112045-N", "112046-N"]
прописывание_NOUN	["106886-N", "114457-N"]
ввоз::на::таможенную::территорию_NOUN	["147949-N", "1694-N", "1700-N"]
певчий_NOUN	["113266-N", "141646-N", "4860-N"]
погоня::за::деньгами_NOUN	["134873-N", "142680-N", "154007-N"]
интеллектуальные::способности_NOUN	["106766-N", "148416-N"]
дед_NOUN	["132896-N", "2453-N", "3231-N"]
трепетанье_NOUN	["107513-N", "114517-N"]
бейсбол_NOUN	["109383-N", "8138-N", "8594-N"]
конец::света_NOUN	["106723-N", "117720-N"]
просеивание_NOUN	["107410-N", "111690-N"]
базальтовая::горная::порода_NOUN	["108698-N", "132522-N", "6391-N"]
безвизовое::передвижение_NOUN	["130447-N", "7094-N"]
протягивание_NOUN	["106698-N", "111596-N", "125801-N"]
камень::на::сердце_NOUN	["106661-N", "118438-N"]
театр::драмы_NOUN	["1417-N", "1441-N"]
сомали_NOUN	["2062-N", "445-N"]
обесценивание::национальной::валюты_NOUN	["110893-N", "132999-N", "149602-N"]
чернобыльский::взрыв_NOUN	["1005-N", "122137-N"]
разжатие_NOUN	["106631-N", "128639-N"]
кодирование::зависимости_NOUN	["114482-N", "118574-N"]
кофемолка_NOUN	["1320-N", "146864-N", "147600-N", "148714-N", "2105-N"]
город::тунис_NOUN	["151357-N", "242-N", "3208-N"]
металлообрабатывающее::производство_NOUN	["145329-N", "469-N", "7127-N"]
посол_NOUN	["1075-N", "3557-N"]
двухсменная::работа_NOUN	["135125-N", "1474-N", "840-N"]
ведро_NOUN	["150678-N", "150679-N"]
бумажная::промышленность_NOUN	["145329-N", "3940-N", "50-N", "7127-N"]
фырчанье_NOUN	["106876-N", "107094-N"]
жаба_NOUN	["144174-N", "9195-N"]
перечисленная::сумма_NOUN	["566-N", "9814-N"]
материнство_NOUN	["144467-N", "148618-N", "3232-N", "4477-N"]
вышибание_NOUN	["108870-N", "110908-N"]
импортная::закупка_NOUN	["147949-N", "1694-N", "1700-N"]
вуокса_NOUN	["100022-N", "152701-N"]
кордная::нить_NOUN	["106554-N", "108669-N"]
внеплановость_NOUN	["106775-N", "118928-N"]
дворник_NOUN	["107496-N", "129895-N", "2653-N"]
голосование::избирателей_NOUN	["10119-N", "106877-N", "153350-N"]
спонсирование_NOUN	["116546-N", "2228-N", "3237-N", "3490-N"]
карачаево-черкесская::республика_NOUN	["100028-N", "2637-N"]
мудрость_NOUN	["106765-N", "106766-N"]
сым_NOUN	["100022-N", "100079-N", "152701-N"]
сэс_NOUN	["106560-N", "145190-N", "6324-N"]
хрипота_NOUN	["106945-N", "126008-N"]
стержень::для::авторучки_NOUN	["130019-N", "4832-N"]
голодовка_NOUN	["106881-N", "124971-N", "8456-N"]
разведка::месторождений_NOUN	["106901-N", "107579-N"]
урду_NOUN	["148125-N", "148134-N"]
первая::медицинская::помощь_NOUN	["1062-N", "106472-N", "106529-N"]
архивоведение_NOUN	["106626-N", "2158-N"]
ступа_NOUN	["107039-N", "151279-N"]
лакрица_NOUN	["144172-N", "4789-N"]
ответная::любовь_NOUN	["106651-N", "106652-N", "112933-N", "115711-N", "146417-N"]
защитный::экран_NOUN	["106703-N", "114025-N"]
экономическая::глобализация_NOUN	["135044-N", "145399-N"]
полистирол_NOUN	["142431-N", "3396-N", "919-N"]
опека_NOUN	["1302-N", "145581-N"]
по::уважительной::причине_NOUN	["119002-N", "133338-N"]
кабельное::радиовещание_NOUN	["1364-N", "1374-N", "2132-N", "7724-N"]
телефакс_NOUN	["144127-N", "149201-N", "2562-N", "510-N"]
лезгинец_NOUN	["100046-N", "106131-N", "106196-N", "106197-N", "7739-N"]
люэс_NOUN	["108965-N", "131263-N", "4658-N"]
штурмовик_NOUN	["816-N", "9416-N"]
связывание_NOUN	["106494-N", "107441-N", "125092-N"]
минсельхозпрод_NOUN	["1559-N", "3867-N"]
массированный::налет_NOUN	["111022-N", "113769-N"]
заминка_NOUN	["106484-N", "106485-N", "133372-N"]
жительница::самары_NOUN	["369-N", "4773-N", "589-N"]
каскадерша_NOUN	["5714-N", "7539-N", "9339-N"]
вспышка::на::солнце_NOUN	["107584-N", "125405-N", "2997-N"]
мех::выдры_NOUN	["108193-N", "109561-N", "2445-N"]
анод_NOUN	["146018-N", "5497-N"]
миксер_NOUN	["146864-N", "147600-N", "2105-N"]
радиофобия_NOUN	["106792-N", "135768-N", "3949-N"]
мальчик_NOUN	["140126-N", "152901-N", "2149-N", "2453-N", "613-N"]
платеж::акциза_NOUN	["1242-N", "133211-N", "142221-N", "4417-N"]
колонка::для::отпуска_NOUN	["106553-N", "106555-N"]
чартерный::договор_NOUN	["2748-N", "8143-N"]
папарацци_NOUN	["10024-N", "128568-N", "6097-N"]
госпакет::акций_NOUN	["150976-N", "2244-N"]
тэц_NOUN	["12-N", "3-N"]
западное::полушарие_NOUN	["100076-N", "136622-N"]
тв-программа_NOUN	["107151-N", "1376-N"]
добыча::урановой::руды_NOUN	["110916-N", "112640-N"]
республика::мальта_NOUN	["142193-N", "2062-N", "445-N"]
чунцин_NOUN	["123680-N", "145516-N", "242-N"]
аномалия_NOUN	["118141-N", "119229-N", "137698-N"]
облучение::кварцем_NOUN	["1052-N", "144157-N", "9880-N"]
колибри_NOUN	["4091-N", "5681-N", "963-N"]
внутренняя::готовность_NOUN	["106976-N", "107139-N"]
дипломатия_NOUN	["106876-N", "116816-N"]
безвизовый::въезд_NOUN	["115713-N", "149056-N"]
каширский::район_NOUN	["147330-N", "2051-N"]
исповедь::верующего_NOUN	["115598-N", "142354-N"]
вольфсбург_NOUN	["123680-N", "145516-N", "242-N"]
киноман_NOUN	["110091-N", "150555-N"]
санэпидемнадзор_NOUN	["2820-N", "6079-N"]
распространенность_NOUN	["106775-N", "118165-N", "119581-N"]
солнечная::панель_NOUN	["2070-N", "4718-N", "7525-N"]
подача::в::игре_NOUN	["106504-N", "144387-N"]
загадочность_NOUN	["118135-N", "118445-N"]
зондирование_NOUN	["106901-N", "106902-N"]
седая::старина_NOUN	["106722-N", "143643-N"]
одурелость_NOUN	["106565-N", "106567-N"]
разлитие_NOUN	["111045-N", "115745-N"]
гольфстрим_NOUN	["109249-N", "8562-N"]
паркование_NOUN	["106504-N", "106698-N"]
завал_NOUN	["107325-N", "116169-N"]
твердость_NOUN	["117806-N", "133391-N", "133392-N"]
челюсть_NOUN	["109221-N", "7281-N"]
шум_NOUN	["124167-N", "144050-N", "75-N"]
вздох_NOUN	["115825-N", "125011-N"]
разболтанность_NOUN	["118970-N", "118971-N", "120655-N"]
спецпосланник_NOUN	["106891-N", "129591-N", "152714-N"]
поверхностные::воды_NOUN	["141733-N", "3675-N", "99-N"]
