ФИЛОСОФСТВОВАТЬ, ПОФИЛОСОФСТВОВАТЬ, ТЕОРЕТИЗИРОВАТЬ, УМСТВОВАТЬ	["106886-V", "107604-V"]
РАЗРОДИТЬСЯ, РАЗРЕШИТЬСЯ ОТ БРЕМЕНИ, РОДИТЬ РЕБЕНКА	["106493-V", "127089-V", "115010-V", "114541-V"]
УКРЫТЬСЯ, ПОКРЫВАТЬСЯ, НАКРЫТЬСЯ, УКРЫВАТЬСЯ, ПОКРЫТЬСЯ, ПРИКРЫВАТЬСЯ, НАКРЫТЬ СЕБЯ, ПРИКРЫТЬСЯ, НАКРЫВАТЬСЯ	["109445-V", "108831-V", "108830-V", "107325-V"]
КУТАТЬСЯ, КУТАТЬ, ЗАКУТАТЬСЯ, ЗАКУТЫВАТЬ, ЗАКУТАТЬ, УКУТАТЬ, УКУТЫВАТЬ	["116555-V", "109445-V", "110813-V", "108831-V", "115187-V", "108830-V", "107325-V"]
ПЕРЕЗАКЛЮЧАТЬ, ПЕРЕЗАКЛЮЧИТЬ, ПЕРЕЗАКЛЮЧАТЬСЯ	["107455-V", "144975-V"]
ПЕРЕЗАКЛЮЧАТЬ, ПЕРЕЗАКЛЮЧИТЬ, ПЕРЕЗАКЛЮЧАТЬСЯ	["112977-V", "107599-V", "107441-V"]
ПЕРЕЗАКЛЮЧАТЬ, ПЕРЕЗАКЛЮЧИТЬ, ПЕРЕЗАКЛЮЧАТЬСЯ	["1117-V", "111985-V"]
СТРЕЛЯТЬ ЗАЛПОМ	["2465-V", "148230-V"]
СТРОЧИТЬ ИЗ АВТОМАТА, СТРОЧИТЬ, ДАТЬ ОЧЕРЕДЬ, ДАВАТЬ ОЧЕРЕДЬ	["2465-V", "148230-V"]
ЗАВЯЗАТЬ ПЕРЕСТРЕЛКУ, ЗАВЯЗАЛАСЬ ПЕРЕСТРЕЛКА, ПЕРЕСТРЕЛИВАТЬСЯ	["2465-V", "148230-V"]
ОБСТРЕЛИВАТЬ РАКЕТАМИ, ОБСТРЕЛЯТЬ РАКЕТАМИ	["2465-V", "148230-V"]
КОМПЕНСИРОВАТЬ, СКОМПЕНСИРОВАТЬ	["114092-V", "116789-V"]
ЗАШИФРОВАТЬ, ЗАШИФРОВЫВАТЬ, ШИФРОВАТЬ	["114481-V", "107003-V"]
ПЕРЕВЯЗАТЬ, ПЕРЕВЯЗЫВАТЬ	["111467-V", "111466-V", "134618-V"]
ПЕРЕВЯЗАТЬ, ПЕРЕВЯЗЫВАТЬ	["120969-V", "107602-V"]
ВЯЗАТЬ НА СПИЦАХ	["111467-V", "111466-V", "134618-V"]
СМАЗЫВАТЬ, СМАЗЫВАТЬСЯ, СМАЗАТЬ НАРИСОВАННОЕ, СМАЗАТЬ	["107324-V", "115942-V"]
СМАЗЫВАТЬ, СМАЗЫВАТЬСЯ, СМАЗАТЬ НАРИСОВАННОЕ, СМАЗАТЬ	["111369-V", "106634-V", "111370-V"]
БИТЬ ШТРАФНОЙ	["151504-V", "144387-V", "112933-V", "106504-V", "111022-V"]
ЗАРЕТУШИРОВАТЬ, РЕТУШИРОВАТЬ, ОТРЕТУШИРОВАТЬ	["111361-V", "116876-V"]
ЗАКАТАТЬ, ЗАКАТЫВАТЬ, ЗАКАТАТЬ ВНУТРЬ	["116555-V", "110813-V", "112000-V", "115187-V", "107325-V"]
ОФОРМЛЯТЬ НА ТАМОЖНЕ, РАСТАМОЖИВАТЬ, ОФОРМИТЬ НА ТАМОЖНЕ, РАСТАМОЖИТЬ	["137871-V", "119669-V"]
ОФОРМЛЯТЬ НА ТАМОЖНЕ, РАСТАМОЖИВАТЬ, ОФОРМИТЬ НА ТАМОЖНЕ, РАСТАМОЖИТЬ	["3513-V", "106695-V"]
ВЫПИСАТЬ, ВЫПИСЫВАТЬ	["106631-V", "110909-V", "106638-V"]
ВЫПИСАТЬ, ВЫПИСЫВАТЬ	["137871-V", "119669-V"]
ПЕРЕОФОРМЛЯТЬ, ПЕРЕОФОРМИТЬ	["137871-V", "119669-V"]
ПЕРЕОФОРМЛЯТЬ, ПЕРЕОФОРМИТЬ	["120969-V", "107602-V"]
ЗАЛИВАТЬ, ЗАЛЯПАТЬ, ЗАЛЯПАТЬ ГРЯЗЬЮ, ЗАЛЯПЫВАТЬ, ЗАЛИТЬ ГРЯЗЬЮ, ЗАЛИТЬ	["111875-V", "110780-V", "110719-V"]
ЗАЛИВАТЬ, ЗАЛЯПАТЬ, ЗАЛЯПАТЬ ГРЯЗЬЮ, ЗАЛЯПЫВАТЬ, ЗАЛИТЬ ГРЯЗЬЮ, ЗАЛИТЬ	["111369-V", "107013-V"]
ПРОБУРИТЬ, БУРИТЬ, БУРИТЬ СКВАЖИНЫ	["106493-V", "111853-V"]
БУРАВИТЬ, ПРОВЕРНУТЬ, ПРОВЕРТЕТЬ, ПРОВЕРТЕТЬ ОТВЕРСТИЕ, ПРОВЕРТЫВАТЬ, ПРОВЕРЧИВАТЬ, ПРОСВЕРЛИВАТЬ, ПРОСВЕРЛИТЬ, СВЕРЛИТЬ, ПРОБУРАВИТЬ	["106493-V", "111853-V"]
ПРОКОПАТЬ, ПРОКАПЫВАТЬ, ПРОРЫВАТЬ, ПРОРЫТЬ	["106493-V", "111853-V"]
ПРОКОПАТЬ, ПРОКАПЫВАТЬ, ПРОРЫВАТЬ, ПРОРЫТЬ	["106772-V", "112004-V", "111791-V"]
ПРОРЫВАТЬ, ПРОРВАТЬ, ПРОРВАТЬ ОТВЕРСТИЕ, ПРОДРАТЬ, ПРОДИРАТЬ	["107410-V", "107416-V"]
ПРОРЫВАТЬ, ПРОРВАТЬ, ПРОРВАТЬ ОТВЕРСТИЕ, ПРОДРАТЬ, ПРОДИРАТЬ	["106493-V", "111853-V"]
ВЫПИЛИТЬ ОТВЕРСТИЕ, ВЫПИЛИВАТЬ ОТВЕРСТИЕ, ВЫПИЛИТЬ, ДЕЛАТЬ ПРОПИЛ, СДЕЛАТЬ ПРОПИЛ, ВЫПИЛИВАТЬ, ПРОПИЛИТЬ, ПРОПИЛИВАТЬ	["106493-V", "111853-V"]
ПЕРЕСЫПАТЬ В ДРУГУЮ ЕМКОСТЬ, ПЕРЕСЫПАТЬ	["106938-V", "106698-V", "111656-V", "111657-V"]
ПЕРЕСЫПАТЬ	["122242-V", "127475-V"]
ПЕРЕСЫПАТЬ	["106938-V", "106698-V", "111656-V", "111657-V"]
ПОДСЫПАТЬ, ДОСЫПАТЬ	["111983-V", "111668-V"]
ПОДСЫПАТЬ, ДОСЫПАТЬ	["106938-V", "106698-V", "111656-V", "111657-V"]
КРОШИТЬ, СОРИТЬ КРОШКАМИ, НАКРОШИТЬ	["118516-V", "107013-V"]
КРОШИТЬ, СОРИТЬ КРОШКАМИ, НАКРОШИТЬ	["106938-V", "106698-V", "111656-V", "111657-V"]
ВРЕЗАТЬСЯ, ВРЕЗАТЬСЯ ОСТРЫМ КОНЦОМ	["125748-V", "113962-V", "125750-V", "120566-V"]
ЗАБРЕЗЖИТЬ, СВЕТАТЬ, РАССВЕТАТЬ, РАССВЕСТИ, БРЕЗЖИТЬСЯ, БРЕЗЖИТЬ	["113005-V", "113004-V"]
ЗАБРЕЗЖИТЬ, СВЕТАТЬ, РАССВЕТАТЬ, РАССВЕСТИ, БРЕЗЖИТЬСЯ, БРЕЗЖИТЬ	["110416-V", "125450-V"]
НАГРЕТЬ ДО КИПЕНИЯ, ДОВОДИТЬ ДО КИПЕНИЯ, ДОВЕСТИ ДО КИПЕНИЯ, ПРОКИПЯТИТЬ, КИПЯТИТЬ, ВСКИПЯТИТЬ, НАГРЕВАТЬ ДО КИПЕНИЯ	["108948-V", "110888-V"]
РАСПАЛИТЬ, РАСПАЛЯТЬ, РАСКАЛИТЬ, НАКАЛИВАТЬ, РАСКАЛИВАТЬ, РАСКАЛЯТЬ, НАКАЛИТЬ, КАЛИТЬ	["108948-V", "110888-V"]
ПОДОГРЕВАТЬ, ПОДОГРЕТЬ	["108948-V", "110888-V"]
РАЗМОРАЖИВАТЬ, РАЗМОРОЗИТЬ	["106631-V", "119450-V"]
РАЗМОРАЖИВАТЬ, РАЗМОРОЗИТЬ	["108948-V", "110888-V"]
НАГРЕВАТЬ ВОДУ, НАГРЕТЬ ВОДУ	["108948-V", "110888-V"]
СКОПИРОВАТЬ, КОПИРОВАТЬ	["112044-V", "117126-V", "117335-V", "110447-V"]
СПАРОДИРОВАТЬ, ПАРОДИРОВАТЬ	["112044-V", "110447-V"]
ДОПИСЫВАТЬ, ДОПИСАТЬ, ПОДПИСАТЬ, ПОДПИСЫВАТЬ, ПРИПИСАТЬ, ПРИПИСЫВАТЬ	["107002-V", "107003-V"]
ДОПИСЫВАТЬ, ДОПИСАТЬ, ПОДПИСАТЬ, ПОДПИСЫВАТЬ, ПРИПИСАТЬ, ПРИПИСЫВАТЬ	["111983-V", "111668-V"]
ПОДБРОСИТЬ ДОПОЛНИТЕЛЬНО, ПОДБРАСЫВАТЬ, ПОДБРОСИТЬ	["106938-V", "111022-V"]
ПОДБРОСИТЬ ДОПОЛНИТЕЛЬНО, ПОДБРАСЫВАТЬ, ПОДБРОСИТЬ	["111983-V", "111668-V"]
НАДСТАВИТЬ, НАДСТАВЛЯТЬ, НАРАЩИВАТЬ, НАРАСТИТЬ, НАСТАВИТЬ, НАСТАВЛЯТЬ	["106640-V", "106719-V"]
НАДСТАВИТЬ, НАДСТАВЛЯТЬ, НАРАЩИВАТЬ, НАРАСТИТЬ, НАСТАВИТЬ, НАСТАВЛЯТЬ	["111983-V", "111668-V"]
ПОДКОРМИТЬ, ПОДКАРМЛИВАТЬ	["111668-V", "151674-V", "118860-V", "111983-V", "115570-V", "6797-V", "114786-V"]
ДОЛИВ, ПОДЛИВАТЬ, ПОДЛИТЬ, ПРИЛИВАТЬ, ПРИЛИТЬ, ДОЛИТЬ, ДОЛИВАТЬ	["111983-V", "111668-V"]
ДОЛИВ, ПОДЛИВАТЬ, ПОДЛИТЬ, ПРИЛИВАТЬ, ПРИЛИТЬ, ДОЛИТЬ, ДОЛИВАТЬ	["110751-V", "110720-V", "110719-V"]
СДАБРИВАТЬ, СДОБРИТЬ	["106632-V", "106631-V"]
СДАБРИВАТЬ, СДОБРИТЬ	["111983-V", "111668-V"]
РАЗБАВЛЯТЬСЯ, РАЗЖИЖАТЬ, РАЗБАВИТЬ, РАЗБАВЛЯТЬ, РАЗЖИДИТЬ	["111983-V", "111668-V"]
РАЗБАВЛЯТЬСЯ, РАЗЖИЖАТЬ, РАЗБАВИТЬ, РАЗБАВЛЯТЬ, РАЗЖИДИТЬ	["110751-V", "110720-V", "110719-V"]
ПОДВЕЗТИ, ПРИВЕЗТИ ДОПОЛНИТЕЛЬНО, ПРИВЕЗТИ В ДОПОЛНЕНИЕ, ПОДВОЗИТЬ, ПОДВЕЗТИ ДОПОЛНИТЕЛЬНО	["111983-V", "111668-V"]
ПОДВЕЗТИ, ПРИВЕЗТИ ДОПОЛНИТЕЛЬНО, ПРИВЕЗТИ В ДОПОЛНЕНИЕ, ПОДВОЗИТЬ, ПОДВЕЗТИ ДОПОЛНИТЕЛЬНО	["115674-V", "118058-V", "115672-V"]
КАЧНУТЬСЯ, КАЧАТЬСЯ, КАЧАТЬСЯ ПРИ ХОДЬБЕ, ПОКАЧИВАТЬСЯ	["115621-V", "111157-V"]
ВЫБЕЛИВАТЬ, БЕЛИТЬ, ОТБЕЛИТЬ, ВЫБЕЛИТЬ, ОТБЕЛИВАТЬ	["106631-V", "147039-V"]
ВЫБЕЛИВАТЬ, БЕЛИТЬ, ОТБЕЛИТЬ, ВЫБЕЛИТЬ, ОТБЕЛИВАТЬ	["107417-V", "112139-V"]
ВОЗЛОЖИТЬ ВЕНКИ, ВОЗЛАГАТЬ ВЕНКИ	["125698-V", "107326-V", "106501-V", "134070-V", "115880-V"]
ЗАКРАСИТЬ, ЗАКРАШИВАТЬ, ЗАКРАСИТЬ КРАСКОЙ	["111457-V", "107325-V"]
ТРАЛИТЬ, ТРАЛИТЬ РЫБУ	["499-V", "144303-V", "106497-V", "135156-V", "840-V", "106646-V"]
ТРАЛИТЬ, ТРАЛИТЬ РЫБУ	["501-V", "114364-V"]
ДЕЛИТЬСЯ СВОИМ, ДЕЛИТЬ, ПОДЕЛИТЬСЯ, ДЕЛИТЬСЯ	["118282-V", "125811-V", "118193-V"]
ДЕЛИТЬСЯ СВОИМ, ДЕЛИТЬ, ПОДЕЛИТЬСЯ, ДЕЛИТЬСЯ	["106497-V", "106646-V"]
ПОГЛОТИТЬ, ПОГЛОЩАТЬ	["118594-V", "117105-V", "116104-V"]
ПЛЕНИТЬ, ЗАВОРАЖИВАТЬ, ЗАВОРОЖИТЬ, ЗАКОЛДОВАТЬ, ЗАКОЛДОВЫВАТЬ, ПЛЕНЯТЬ, ОКОЛДОВЫВАТЬ, ОКОЛДОВАТЬ, ОБОЛЬЩАТЬ, ЗАЧАРОВАТЬ, ОБОЛЬСТИТЬ, ОБВОРОЖИТЬ, ОБВОРАЖИВАТЬ, ЗАЧАРОВЫВАТЬ	["118594-V", "117233-V", "117105-V", "110482-V", "116104-V"]
ПЛЕНИТЬ, ЗАВОРАЖИВАТЬ, ЗАВОРОЖИТЬ, ЗАКОЛДОВАТЬ, ЗАКОЛДОВЫВАТЬ, ПЛЕНЯТЬ, ОКОЛДОВЫВАТЬ, ОКОЛДОВАТЬ, ОБОЛЬЩАТЬ, ЗАЧАРОВАТЬ, ОБОЛЬСТИТЬ, ОБВОРОЖИТЬ, ОБВОРАЖИВАТЬ, ЗАЧАРОВЫВАТЬ	["118574-V", "118038-V", "123937-V"]
ПРИСТРАСТИТЬ, ЗАРАЖАТЬ, ЗАРАЗИТЬ	["118594-V", "117105-V", "116104-V"]
ЗАПИРАТЬ, ЗАПЕРЕТЬ ПРОТИВНИКА, ЗАПЕРЕТЬ	["106533-V", "106704-V", "139357-V", "106882-V"]
ДОБИВАТЬ ВЫСТРЕЛОМ, ДОБИТЬ ВЫСТРЕЛОМ, ПРИСТРЕЛИВАТЬ, ПРИСТРЕЛИТЬ	["118055-V", "111386-V", "111387-V"]
ПЕРЕРАСТИ, ПЕРЕРАСТАТЬ, ПЕРЕТЕЧЬ, ПЕРЕТЕКАТЬ	["118310-V", "123585-V"]
ПЕРЕРАСТИ, ПЕРЕРАСТАТЬ, ПЕРЕТЕЧЬ, ПЕРЕТЕКАТЬ	["106951-V", "130670-V", "106629-V"]
РЭКЕТИРОВАТЬ	["106701-V", "647-V", "5190-V"]
РЭКЕТИРОВАТЬ	["121426-V", "121428-V"]
СКОЛОТИТЬ, ОРГАНИЗОВАТЬ, ОРГАНИЗОВЫВАТЬ, СКОЛОТИТЬ ГРУППУ, СКОЛАЧИВАТЬ	["106496-V", "106557-V", "106493-V", "112077-V"]
СКОЛОТИТЬ, ОРГАНИЗОВАТЬ, ОРГАНИЗОВЫВАТЬ, СКОЛОТИТЬ ГРУППУ, СКОЛАЧИВАТЬ	["111483-V", "111489-V"]
РАЗВЕРНУТЬ, РАЗВЕРТЫВАТЬ, РАЗВОРАЧИВАТЬ	["121131-V", "107441-V"]
РАЗВЕРНУТЬ, РАЗВЕРТЫВАТЬ, РАЗВОРАЧИВАТЬ	["106496-V", "106493-V"]
СОУЧРЕДИТЬ	["106496-V", "106493-V"]
СОУЧРЕДИТЬ	["106501-V", "144027-V"]
ОТАПЛИВАТЬ, ОТОПИТЬ	["117449-V", "145131-V"]
ОТАПЛИВАТЬ, ОТОПИТЬ	["106501-V", "5077-V"]
ОТАПЛИВАТЬ, ОТОПИТЬ	["3513-V", "145137-V"]
РАЗЛОЖИТЬ НА СОСТАВНЫЕ ЧАСТИ, РАЗЛОЖИТЬ, РАЗЛАГАТЬ, РАСЩЕПИТЬ, РАСЩЕПЛЯТЬ	["107410-V", "111690-V"]
РАЗДРОБИТЬ, РАСПЫЛИТЬ, РАСПЫЛЯТЬ, ДРОБИТЬ, РАЗДРОБЛЯТЬ	["107410-V", "111690-V"]
ПРОСЕЯТЬ, ФИЛЬТРОВАТЬ, ОТСЕИВАТЬ, ОТСЕЯТЬ, ОТФИЛЬТРОВАТЬ, ПРОФИЛЬТРОВАТЬ, ОТФИЛЬТРОВЫВАТЬ, ПРОСЕИВАТЬ, ПРОСЕИВАТЬСЯ	["107410-V", "111690-V"]
ПРОСЕЯТЬ, ФИЛЬТРОВАТЬ, ОТСЕИВАТЬ, ОТСЕЯТЬ, ОТФИЛЬТРОВАТЬ, ПРОФИЛЬТРОВАТЬ, ОТФИЛЬТРОВЫВАТЬ, ПРОСЕИВАТЬ, ПРОСЕИВАТЬСЯ	["106631-V", "110909-V", "106638-V"]
ПРОСЕЯТЬ, ФИЛЬТРОВАТЬ, ОТСЕИВАТЬ, ОТСЕЯТЬ, ОТФИЛЬТРОВАТЬ, ПРОФИЛЬТРОВАТЬ, ОТФИЛЬТРОВЫВАТЬ, ПРОСЕИВАТЬ, ПРОСЕИВАТЬСЯ	["116296-V", "124274-V", "121187-V"]
ВНЕСТИ РАСКОЛ, РАСКАЛЫВАТЬ, ВНОСИТЬ РАСКОЛ, РАСКОЛОТЬ	["107410-V", "107409-V", "111690-V", "134408-V", "136941-V"]
ОТСЕЯТЬ, ОТСЕЯТЬСЯ, ВЕСТИ СЕВ	["112737-V", "112813-V", "112815-V"]
ОТСЕЯТЬ, ОТСЕЯТЬСЯ, ВЕСТИ СЕВ	["106497-V", "106501-V", "4996-V", "106534-V"]
ПЕРЕСЕЯТЬ, ЗАСЕЯТЬ ПОВТОРНО, ПЕРЕСЕВАТЬ	["112737-V", "112813-V", "112815-V"]
ПЕРЕСЕЯТЬ, ЗАСЕЯТЬ ПОВТОРНО, ПЕРЕСЕВАТЬ	["106504-V", "107602-V", "110447-V"]
ПОДХВАТЫВАТЬ, ПОДХВАТИТЬ НА ЛЕТУ, ПОДХВАТИТЬ	["115594-V", "115593-V"]
ПОДХВАТЫВАТЬ, ПОДХВАТИТЬ НА ЛЕТУ, ПОДХВАТИТЬ	["119198-V", "110435-V"]
ПОСТАВИТЬ ОПОРУ, ПОДПЕРЕТЬ ОПОРОЙ, ПОДПЕРЕТЬ, ПОДПИРАТЬ	["109026-V", "106699-V"]
ПОСТАВИТЬ ОПОРУ, ПОДПЕРЕТЬ ОПОРОЙ, ПОДПЕРЕТЬ, ПОДПИРАТЬ	["119198-V", "110435-V"]
ПОДСАДИТЬ, ПОДСАЖИВАТЬ	["119198-V", "110435-V"]
ПОДСАДИТЬ, ПОДСАЖИВАТЬ	["112905-V", "106472-V"]
КАКАТЬ, ИСПРАЖНЯТЬСЯ, ИСПРАЖНИТЬСЯ	["120550-V", "152812-V"]
ПИСАТЬ, ПОПИСАТЬ, МОЧИТЬСЯ, ПИСАТЬСЯ, ВЫДЕЛЯТЬ МОЧУ, ПОМОЧИТЬСЯ	["120550-V", "152812-V"]
ПРЕСЛЕДОВАТЬ ПО ПОЛИТИЧЕСКИМ МОТИВАМ	["116506-V", "118094-V", "107181-V"]
ПРЕСЛЕДОВАТЬ ПО ПОЛИТИЧЕСКИМ МОТИВАМ	["8500-V", "117998-V", "272-V"]
ТРЕТИРОВАТЬ	["116506-V", "118094-V", "107181-V"]
ТРЕТИРОВАТЬ	["112339-V", "106809-V"]
ДЕРЖАТЬ ПОД КОЛПАКОМ, ШПИОНИТЬ	["106916-V", "118347-V"]
ПЕРЕЗАРЯДИТЬ ОРУЖИЕ, ПЕРЕЗАРЯЖАТЬ, ПЕРЕЗАРЯДИТЬ	["110813-V", "120605-V"]
ОБГОРАТЬ, ОБГОРЕТЬ, ПОЛУЧАТЬ СИЛЬНЫЕ ОЖОГИ, ПОЛУЧИТЬ СИЛЬНЫЕ ОЖОГИ	["143317-V", "114419-V"]
ПРИГВОЖДАТЬ, ПРИКОВЫВАТЬ, ПРИКОВАТЬ, ПРИГВОЗДИТЬ	["125817-V", "106817-V", "118036-V"]
ДАТЬ ОТСТОЯТЬСЯ, ОТСТОЯТЬ, ОТСТАИВАТЬ	["125817-V", "106817-V", "118036-V"]
МЕТИТЬ НА МЕСТО, ПРЕТЕНДОВАТЬ НА МЕСТО, МЕТИТЬ, МЕТИТЬ НА ДОЛЖНОСТЬ	["121329-V", "117976-V", "106701-V"]
МЕТИТЬ НА МЕСТО, ПРЕТЕНДОВАТЬ НА МЕСТО, МЕТИТЬ, МЕТИТЬ НА ДОЛЖНОСТЬ	["106476-V"]
СГЛАДИТЬСЯ, СТИРАТЬ ГРАНИЦЫ, СНИВЕЛИРОВАТЬ, СГЛАЖИВАТЬСЯ, НИВЕЛИРОВАТЬ, СГЛАДИТЬ РАЗЛИЧИЯ, СГЛАЖИВАТЬ РАЗЛИЧИЯ	["116789-V", "106817-V"]
КРЕСТИТЬСЯ В ДРУГУЮ ВЕРУ, ПЕРЕКРЕСТИТЬСЯ, ПЕРЕКРЕЩИВАТЬСЯ	["147143-V", "147141-V"]
ОТОЖДЕСТВЛЯТЬ, ОТОЖДЕСТВИТЬ, ОТОЖДЕСТВИТЬСЯ	["112538-V", "106517-V"]
ОТОЖДЕСТВЛЯТЬ, ОТОЖДЕСТВИТЬ, ОТОЖДЕСТВИТЬСЯ	["106883-V", "106884-V"]
ОТСТРЕЛИВАТЬСЯ, ОТСТРЕЛЯТЬСЯ	["120886-V", "118713-V", "118714-V"]
СМЕСТИ ВСЕ ТОВАРЫ, РАСКУПАТЬ, РАСКУПАТЬСЯ, СМЕСТИ С ПОЛОК, РАСКУПИТЬ, СМЕТАТЬ ТОВАРЫ, СМЕТАТЬ С ПРИЛАВКОВ, СМЕСТИ С ПРИЛАВКОВ	["112280-V", "113796-V", "3852-V"]
СМЕСТИ ВСЕ ТОВАРЫ, РАСКУПАТЬ, РАСКУПАТЬСЯ, СМЕСТИ С ПОЛОК, РАСКУПИТЬ, СМЕТАТЬ ТОВАРЫ, СМЕТАТЬ С ПРИЛАВКОВ, СМЕСТИ С ПРИЛАВКОВ	["140864-V", "140441-V"]
ПРОБЛЕСКИВАТЬ, ПОЛЫХНУТЬ, ПРОБЛЕСНУТЬ	["113005-V", "113003-V"]
ПРОБЛЕСКИВАТЬ, ПОЛЫХНУТЬ, ПРОБЛЕСНУТЬ	["116319-V", "106477-V"]
РАССОРТИРОВАТЬ, СОРТИРОВАТЬ, ОТСОРТИРОВАТЬ	["111592-V", "107410-V"]
РАССОРТИРОВАТЬ, СОРТИРОВАТЬ, ОТСОРТИРОВАТЬ	["112070-V", "111902-V"]
РАСКЛАДЫВАТЬ ПО МЕСТАМ, РАЗБИРАТЬСЯ, РАЗБИРАТЬ ВЕЩИ, РАЗЛОЖИТЬ ПО МЕСТАМ, РАЗОБРАТЬ ВЕЩИ, РАЗОБРАТЬСЯ	["106473-V", "112070-V", "111902-V"]
РАСКЛАДЫВАТЬ ПО МЕСТАМ, РАЗБИРАТЬСЯ, РАЗБИРАТЬ ВЕЩИ, РАЗЛОЖИТЬ ПО МЕСТАМ, РАЗОБРАТЬ ВЕЩИ, РАЗОБРАТЬСЯ	["111586-V", "107326-V"]
РАЗГРЕБАТЬ, РАЗГРЕСТИ	["112070-V", "111902-V"]
ЗАКОЧЕНЕТЬ, КОЧЕНЕТЬ ОТ ХОЛОДА, КОЧЕНЕТЬ, ЗАЛЕДЕНЕТЬ, ЗАДУБЕТЬ, ЛЕДЕНЕТЬ, ОБЛЕДЕНЕТЬ, ОЛЕДЕНЕТЬ, ОКОЧЕНЕТЬ	["119491-V", "130825-V", "118530-V", "111109-V", "131374-V"]
ЗАКОЧЕНЕТЬ, КОЧЕНЕТЬ ОТ ХОЛОДА, КОЧЕНЕТЬ, ЗАЛЕДЕНЕТЬ, ЗАДУБЕТЬ, ЛЕДЕНЕТЬ, ОБЛЕДЕНЕТЬ, ОЛЕДЕНЕТЬ, ОКОЧЕНЕТЬ	["116929-V", "118924-V"]
ЗАГАДАТЬ, ЗАДУМАТЬ, ЗАГАДЫВАТЬ, ЗАДУМЫВАТЬ	["116296-V", "124274-V", "121187-V"]
ОПТИМИЗИРОВАТЬ	["106632-V", "106631-V"]
ОПТИМИЗИРОВАТЬ	["116296-V", "124274-V", "121187-V"]
НАМЕЧАТЬСЯ, НАМЕТИТЬ, НАМЕЧАТЬ, НАЧЕРТАТЬ	["118698-V", "111944-V"]
НАМЕЧАТЬСЯ, НАМЕТИТЬ, НАМЕЧАТЬ, НАЧЕРТАТЬ	["116296-V", "124274-V", "121187-V"]
ОПРОБОВАТЬ, ВЗЯТЬ ПРОБЫ, БРАТЬ ПРОБЫ, ОТБИРАТЬ ПРОБУ	["106697-V", "106695-V"]
ОПРОБОВАТЬ, ВЗЯТЬ ПРОБЫ, БРАТЬ ПРОБЫ, ОТБИРАТЬ ПРОБУ	["116296-V", "124274-V", "121187-V"]
ПЕРЕДИСЛОЦИРОВАТЬСЯ, ПЕРЕБАЗИРОВАТЬСЯ, ПЕРЕДИСЛОЦИРОВАТЬ	["106938-V", "154251-V"]
ПЕРЕДИСЛОЦИРОВАТЬСЯ, ПЕРЕБАЗИРОВАТЬСЯ, ПЕРЕДИСЛОЦИРОВАТЬ	["130850-V", "106585-V"]
СОЗВАТЬ СОБРАНИЕ, СОЗЫВАТЬ, СОЗЫВАТЬ СОБРАНИЕ, СОБРАТЬ СОБРАНИЕ, СОЗВАТЬ, СЗЫВАТЬ, СОБИРАТЬ СОБРАНИЕ	["115174-V", "129138-V", "148396-V"]
ПРОБЕЖАТЬСЯ	["116151-V", "115579-V"]
ПРОБЕЖАТЬСЯ	["128659-V", "120955-V"]
ОКРИКИВАТЬ, ОКРИКНУТЬ	["115853-V", "107155-V", "107105-V"]
ВЫРАБОТАТЬ СВОЙ РЕСУРС, ИСЧЕРПАТЬ СВОЙ РЕСУРС, ВЫРАБОТАН ПОЛНОСТЬЮ, СРАБАТЫВАТЬСЯ, СРАБОТАТЬСЯ	["117207-V", "116360-V", "111979-V"]
ВЫТЕРЕТЬСЯ, ВЫТЕРЕТЬ, ВЫТИРАТЬСЯ, ВЫТИРАТЬ, ВЫТЕРЕТЬСЯ ОТ ДОЛГОЙ НОСКИ	["110416-V", "106629-V"]
ВЫТЕРЕТЬСЯ, ВЫТЕРЕТЬ, ВЫТИРАТЬСЯ, ВЫТИРАТЬ, ВЫТЕРЕТЬСЯ ОТ ДОЛГОЙ НОСКИ	["117207-V", "116360-V", "111979-V"]
ИСТАПТЫВАТЬ, ИЗБИТЬ ОБУВЬ, СТАПТЫВАТЬ, СБИТЬ, СБИВАТЬ, ИСТОПТАТЬ, СТАПТЫВАТЬСЯ, СТОПТАТЬСЯ, СТОПТАТЬ ОБУВЬ, ИЗБИТЬСЯ, СТОПТАТЬ	["140829-V", "111979-V", "120045-V", "117207-V", "116360-V"]
ИСТАПТЫВАТЬ, ИЗБИТЬ ОБУВЬ, СТАПТЫВАТЬ, СБИТЬ, СБИВАТЬ, ИСТОПТАТЬ, СТАПТЫВАТЬСЯ, СТОПТАТЬСЯ, СТОПТАТЬ ОБУВЬ, ИЗБИТЬСЯ, СТОПТАТЬ	["111050-V", "116367-V", "129004-V"]
УМИРОТВОРИТЬ, УМИРОТВОРЯТЬ	["128668-V", "111493-V", "117696-V"]
ДОСТАВЛЯТЬ ЗАТРУДНЕНИЕ, ЗАТРУДНИТЬ, ЗАТРУДНЯТЬ, УТРУЖДАТЬ, ДОСТАВИТЬ ЗАТРУДНЕНИЕ	["107344-V", "116816-V", "106876-V"]
ДОСТАВЛЯТЬ ЗАТРУДНЕНИЕ, ЗАТРУДНИТЬ, ЗАТРУДНЯТЬ, УТРУЖДАТЬ, ДОСТАВИТЬ ЗАТРУДНЕНИЕ	["116820-V", "106866-V", "121095-V"]
